FileName,Genre,W,H,# frames,FPS,Length (s),,BB available?,Portrait?,,Train 1?,Test 1?,,Train 2?,Test 2?,,Train 3?,Test 3?,
3523___3c5e1407c01c46db9fb0368074e92ae1.mp4,polevault,480,270,158,30,5.27,,1,0,,1,0,,1,0,,1,0,
3570___34db1087fb4f4674a8d275909018ac9b.mp4,polevault,480,360,351,30,11.70,,0,0,,1,0,,0,1,,1,0,
3576___21aa1485e122457da936be734c3cdb14.mp4,polevault,270,480,180,30,6.00,,1,1,,1,0,,1,0,,0,1,
3631___bdfa1c106c2f4003ae4263b78656e413.mp4,polevault,480,360,380,30,12.67,,0,0,,0,1,,0,1,,1,0,
3667___eb9ad8f5e0ef469c918331265ff54ab1.mp4,polevault,480,270,140,30,4.67,,1,0,,1,0,,1,0,,0,1,
3672___a252b5ab4bd64442a20a7f2c8b6f8814.mp4,polevault,480,270,261,30,8.70,,1,0,,1,0,,1,0,,1,0,
3737___2ced473380fe43439a3cbb601d49d507.mp4,polevault,270,480,228,30,7.60,,1,1,,1,0,,1,0,,1,0,
3742___422570f7f5b04893b92cc818878c9aa6.mp4,polevault,480,270,576,30,19.20,,0,0,,1,0,,1,0,,1,0,
3824___1c712205620d45b69f6f9d0676ff3647.mp4,polevault,480,270,292,30,9.73,,0,0,,0,1,,0,1,,0,1,
3829___3bb6cac3cabd47309f93868dd0077dec.mp4,polevault,270,480,176,30,5.87,,1,1,,0,1,,1,0,,1,0,
3845___1c58a29e97134258adddb4a11edc07c3.mp4,polevault,480,270,198,30,6.60,,1,0,,1,0,,1,0,,1,0,
3931___0dae9ae29fc94afca88a6ea62496de02.mp4,polevault,480,270,411,30,13.70,,0,0,,1,0,,1,0,,1,0,
3972___00f8e771b4a244eb9133da47eb69ef14.mp4,polevault,480,270,296,30,9.87,,0,0,,0,1,,0,1,,1,0,
3997___cd247e7589494870b0eccf05faadaedb.mp4,polevault,480,270,187,30,6.23,,1,0,,1,0,,1,0,,0,1,
413___c82bcdc577d146819ea812eacc27e837.mp4,polevault,270,480,181,30,6.03,,1,1,,1,0,,1,0,,1,0,
429___496785efd0cf4ac8946f3b3b3af1f24f.mp4,polevault,480,270,144,30,4.80,,1,0,,1,0,,0,1,,0,1,
44___363a88fc53834cea9c29cc59c8e26204.mp4,polevault,480,270,500,30,16.67,,0,0,,1,0,,1,0,,0,1,
501___307829c11b02490bb63189df90b811d7.mp4,polevault,480,270,229,30,7.63,,1,0,,1,0,,1,0,,1,0,
558___616822597260435587af23a06784fa66.mp4,polevault,480,272,250,30,8.33,,1,0,,1,0,,1,0,,1,0,
578___c2a194e89d96412a93b587ded2461a97.mp4,polevault,480,270,195,30,6.50,,1,0,,0,1,,0,1,,0,1,
581___4bb54140fd554483ba9f64846ee9c13c.mp4,polevault,480,270,198,30,6.60,,1,0,,1,0,,1,0,,0,1,
643___aa317a51ee3148e19c7bef1d8993864f.mp4,polevault,480,270,243,30,8.10,,1,0,,1,0,,1,0,,1,0,
653___1c110214afc9435da974f4532f660941.mp4,polevault,480,270,277,30,9.23,,0,0,,0,1,,0,1,,1,0,
683___e609d031cb8d423eaeccd5829310aba3.mp4,polevault,480,270,144,30,4.80,,0,0,,1,0,,1,0,,0,1,
684___7c5672725866431a8c857b6c38955d48.mp4,polevault,480,270,165,30,5.50,,1,0,,0,1,,0,1,,1,0,
696___e43c0ebcff3a419a84775f2298105241.mp4,polevault,480,270,173,30,5.77,,1,0,,1,0,,1,0,,0,1,
6___81a30a600a784637b67ceacf9bd8abce.mp4,polevault,480,270,257,30,8.57,,1,0,,1,0,,0,1,,0,1,
728___4b017d108c574084af1929a6021f991b.mp4,polevault,270,480,166,30,5.53,,0,1,,0,1,,1,0,,1,0,
739___1558cd140eed405d84133cc9b129e680.mp4,polevault,480,270,92,30,3.07,,1,0,,1,0,,0,1,,0,1,
761___395a1737bc96406e9c56f26f7d6ecd5f.mp4,polevault,480,270,222,30,7.40,,1,0,,1,0,,1,0,,1,0,
788___3feeb11b882840ab854d216caa53fb91.mp4,polevault,480,270,249,30,8.30,,1,0,,0,1,,0,1,,1,0,
805___bd01ecd1697642d590e9b9b72e967605.mp4,polevault,480,270,205,30,6.83,,1,0,,0,1,,1,0,,1,0,
821___56bb94a7a17647539c08383c8dc6de66.mp4,polevault,480,270,131,30,4.37,,1,0,,1,0,,1,0,,1,0,
891___82a7fdea847d4fd597833125279d4d53.mp4,polevault,480,270,196,30,6.53,,1,0,,0,1,,0,1,,1,0,
979___fbfbb30dc3fd4dc182b564e460e7190e.mp4,polevault,480,270,971,30,32.37,,0,0,,0,1,,1,0,,1,0,
10023___2a5d4ebe5eec4646bf7bd71a62a604a2.mp4,rowing,480,270,387,30,12.90,,1,0,,0,1,,1,0,,1,0,
1010010308___93501ddeac674fa389bd99ab7688ec13.mp4,rowing,480,270,1130,30,37.67,,0,0,,1,0,,1,0,,0,1,
1010011214___ae6275fdbb254b0da4d1e2cd5e1949a8.mp4,rowing,480,270,800,30,26.67,,0,0,,0,1,,1,0,,1,0,
101001185___7c9695b590b0492a9f982a2f9a2bd175.mp4,rowing,480,270,355,30,11.83,,0,0,,1,0,,1,0,,1,0,
1010016961___5f3f6116243d4580800b7be87740e67d.mp4,rowing,480,270,236,30,7.87,,0,0,,0,1,,0,1,,1,0,
1010017686___3d67409a28e04bfca9ed900d832649b5.mp4,rowing,480,270,737,30,24.57,,0,0,,1,0,,1,0,,1,0,
1010020557___34e7bb5b601549199f9c1f621257838f.mp4,rowing,480,270,1198,30,39.93,,0,0,,1,0,,1,0,,1,0,
1010024424___c90af8f6b7ff441f91fe639e577cb2d9.mp4,rowing,480,270,913,30,30.43,,0,0,,1,0,,0,1,,1,0,
1010030051___844d2fcf5a6e4daca661e19964c46fe8.mp4,rowing,480,270,579,30,19.30,,0,0,,0,1,,0,1,,0,1,
1010030752___b2e5b898c3154415ab1928df8a474ae5.mp4,rowing,480,270,334,30,11.13,,0,0,,1,0,,1,0,,1,0,
1010030845___43cd8dc8b7fb451b87a8b7dfba28d6f1.mp4,rowing,480,270,216,30,7.20,,0,0,,1,0,,1,0,,0,1,
101003846___8b767468ab2241f09d5daeb1c8f097d7.mp4,rowing,480,270,1265,30,42.17,,0,0,,1,0,,0,1,,0,1,
1010041286___2e503f2ecc6e40609e95e88b231ff973.mp4,rowing,480,270,509,30,16.97,,0,0,,1,0,,1,0,,1,0,
101004799___90e8a4174b1e4190993c70acf0ec7b2f.mp4,rowing,480,270,864,30,28.80,,0,0,,0,1,,1,0,,1,0,
101005289___051f31b74de04efc950c10ae224f05fe.mp4,rowing,270,480,487,24,20.29,,0,1,,1,0,,1,0,,0,1,
101005396___98611c175e234b1ba7e4abd8dfe42bae.mp4,rowing,480,270,278,30,9.27,,0,0,,1,0,,0,1,,0,1,
101005558___6b44153cb3d5448e9e6656430db481b7.mp4,rowing,480,270,503,30,16.77,,0,0,,1,0,,1,0,,1,0,
101005947___332f40e555364279b27e3cce1cb3aa2a.mp4,rowing,480,270,58,28.99904013,2.00,,0,0,,1,0,,0,1,,1,0,
101007420___b60e161463b44d10931b0f5776934011.mp4,rowing,480,270,247,30,8.23,,0,0,,1,0,,1,0,,1,0,
10100748___91c00bcb4ac4443aa1beabf7ac06f7eb.mp4,rowing,270,480,689,30,22.97,,0,1,,1,0,,0,1,,1,0,
101008911___3eb6033a49004d4fb64dcef581d91e37.mp4,rowing,480,270,864,28.99904013,29.79,,0,0,,1,0,,1,0,,1,0,
10145___487427b53e894beb9c19166362c7e59c.mp4,rowing,480,270,305,30,10.17,,1,0,,1,0,,1,0,,1,0,
10990___4001050e62af48c5981d1b9992754665.mp4,rowing,480,270,306,30,10.20,,0,0,,1,0,,0,1,,1,0,
11093___306ddd67657d4099a0f529817512dfd4.mp4,rowing,480,270,543,30,18.10,,1,0,,0,1,,1,0,,1,0,
11121___0da28198a4cc44abac0f7ce2237ea456.mp4,rowing,480,270,386,30,12.87,,1,0,,1,0,,0,1,,1,0,
11200___6fa76b44691242868bc28ecc277b812c.mp4,rowing,480,270,306,30,10.20,,0,0,,1,0,,1,0,,0,1,
1134___db9ae4fda08f4581b52505d56467de0e.mp4,rowing,480,270,381,30,12.70,,1,0,,1,0,,1,0,,1,0,
1185___7c9695b590b0492a9f982a2f9a2bd175.mp4,rowing,480,270,355,30,11.83,,1,0,,1,0,,1,0,,0,1,
1217___fd42b6909b4e44e78e5878e2a6ef7f48.mp4,rowing,480,270,199,30,6.63,,1,0,,0,1,,1,0,,0,1,
1353___a4c9e8ab8ef54589a5bbba9fa780d720.mp4,rowing,480,270,430,30,14.33,,0,0,,0,1,,1,0,,0,1,
1371___326d2720d94a41abb18d81487d9a7c42.mp4,rowing,480,270,357,30,11.90,,1,0,,0,1,,1,0,,1,0,
14___68fa5a5497184829831241b86fb68cb5.mp4,rowing,480,270,218,30,7.27,,1,0,,1,0,,0,1,,1,0,
1727___343c9241971d45a4ac8718e5f86debdc.mp4,rowing,480,270,227,30,7.57,,0,0,,0,1,,0,1,,1,0,
20237___4e3e85a33fcd480e996e79c7ad791a41.mp4,rowing,480,270,754,30,25.13,,0,0,,1,0,,1,0,,1,0,
20582___bfaeac1c260d4e8fb631360e84a5b502.mp4,rowing,480,270,912,30,30.40,,0,0,,0,1,,1,0,,1,0,
20954___6b469a9140604abeab4a2eac6b6e84b9.mp4,rowing,480,270,783,30,26.10,,0,0,,1,0,,1,0,,1,0,
2170___5ae238cbd74d46e8976db09d9cf529be.mp4,rowing,480,270,338,30,11.27,,0,0,,0,1,,1,0,,0,1,
2194___7980f09173b341e592e525a1b0c77b2f.mp4,rowing,480,270,309,30,10.30,,0,0,,1,0,,1,0,,0,1,
22529___f50d810269d14ba3a6c18330875dff0a.mp4,rowing,480,270,285,30,9.50,,0,0,,1,0,,1,0,,1,0,
23682___b5771d20b3744d4bb02603c089fb3315.mp4,rowing,480,270,691,30,23.03,,0,0,,1,0,,0,1,,0,1,
23828___90db6079e048456e86bbc18a57c87416.mp4,rowing,480,270,310,30,10.33,,0,0,,1,0,,1,0,,1,0,
23999___286c7b77aefa401485e02315af4a2007.mp4,rowing,480,270,788,30,26.27,,0,0,,1,0,,1,0,,0,1,
24575___e6d834fa334f485295e49cb9680c7b90.mp4,rowing,480,270,405,30,13.50,,1,0,,1,0,,0,1,,1,0,
24936___d23916638f0e4d80946336bbc2744e6f.mp4,rowing,480,270,697,30,23.23,,0,0,,1,0,,1,0,,1,0,
25377___bfc06bb23efa4aa38979265aae6b404c.mp4,rowing,480,270,509,30,16.97,,1,0,,1,0,,1,0,,0,1,
26319___66b948b7fcfa451faca81c67b2425b63.mp4,rowing,480,270,747,30,24.90,,0,0,,0,1,,1,0,,0,1,
26341___25e4a831418c4bca8281d2e2c9bd6382.mp4,rowing,480,360,417,30,13.90,,1,0,,1,0,,1,0,,1,0,
26614___13d0687f48f64ec78987b601e4ae6983.mp4,rowing,480,270,570,30,19.00,,1,0,,1,0,,0,1,,1,0,
26694___b906e7fb5dad4b39b7cf98976ce864e4.mp4,rowing,480,270,463,30,15.43,,0,0,,1,0,,1,0,,1,0,
2670___c125316cc1aa43a9818b9588bf88ff2e.mp4,rowing,480,270,470,30,15.67,,1,0,,1,0,,0,1,,1,0,
27129___cfc1aee23cdf4d168616263487607097.mp4,rowing,270,480,453,30,15.10,,0,1,,1,0,,1,0,,0,1,
27197___ceddd85820ef4b77a6498c8b930254eb.mp4,rowing,270,480,882,30,29.40,,0,1,,1,0,,0,1,,1,0,
27265___df931fc7d5e549559de2f74cb822b860.mp4,rowing,480,270,757,30,25.23,,0,0,,1,0,,1,0,,1,0,
27496___ab55e8951a214c2ba5156a2dc2cbf9c7.mp4,rowing,480,270,436,30,14.53,,0,0,,1,0,,1,0,,0,1,
27682___cf3fca57d86740e7ba4524bfff9839f2.mp4,rowing,360,480,795,30,26.50,,0,1,,1,0,,1,0,,1,0,
2847___dff932bc70844ab1b2f89a31b852d00a.mp4,rowing,480,270,562,30,18.73,,1,0,,1,0,,1,0,,0,1,
306___293f5089adc54ab39c866226e68ea866.mp4,rowing,480,270,671,30,22.37,,0,0,,1,0,,0,1,,0,1,
3151___13065f86e6554bcca9bcd529ee6ee662.mp4,rowing,480,270,783,30,26.10,,0,0,,0,1,,1,0,,0,1,
3240___1a4770c24fcf4034ab7fa516fe7276e1.mp4,rowing,480,270,293,30,9.77,,0,0,,1,0,,1,0,,1,0,
3448___8f144961eb794b399ac4bb4d6a2e5808.mp4,rowing,480,270,288,30,9.60,,1,0,,1,0,,1,0,,1,0,
3511___2d1fd75cdf81447b92b6ee3efb7a7e90.mp4,rowing,480,270,361,30,12.03,,0,0,,1,0,,1,0,,1,0,
3607___ea464266fe2847278300861332da3d59.mp4,rowing,480,270,413,30,13.77,,1,0,,0,1,,1,0,,1,0,
3976___30865c1d4ddc4b43801094976f06ae59.mp4,rowing,480,270,601,30,20.03,,1,0,,0,1,,1,0,,1,0,
3983___42d74f5eddf34cba899f168b3f4540e0.mp4,rowing,480,270,460,30,15.33,,1,0,,1,0,,0,1,,0,1,
402___1b5951165153464a9df90fc848b63b35.mp4,rowing,480,270,396,30,13.20,,1,0,,0,1,,1,0,,0,1,
4032___91f34e13c0854d449577895b2d1c1efd.mp4,rowing,480,270,302,30,10.07,,0,0,,1,0,,1,0,,0,1,
4067___b8fe84a5d43d4d6281433cc79d70aff6.mp4,rowing,480,270,342,30,11.40,,1,0,,0,1,,0,1,,0,1,
4132___a8bee18fb26348e894655d1594a10bf2.mp4,rowing,360,480,766,30,25.53,,0,1,,1,0,,1,0,,1,0,
4160___4505ca8bd65e4c4daa2e14be3f0b640a.mp4,rowing,480,270,388,30,12.93,,1,0,,1,0,,1,0,,1,0,
4291___84b33a7e5fe94c368ae06fc267e9de8f.mp4,rowing,480,270,241,30,8.03,,1,0,,1,0,,1,0,,0,1,
4546___7d4a5929d5154b938ded29e4e1c13a1c.mp4,rowing,480,270,400,30,13.33,,1,0,,1,0,,0,1,,1,0,
4673___38544a6958754f52aeb0df94a1288a74.mp4,rowing,480,270,506,30,16.87,,1,0,,1,0,,1,0,,1,0,
4799___90e8a4174b1e4190993c70acf0ec7b2f.mp4,rowing,480,270,864,30,28.80,,0,0,,0,1,,1,0,,1,0,
5094___bcff2459a5994cfd91a356f40841712f.mp4,rowing,480,270,537,30,17.90,,1,0,,1,0,,1,0,,1,0,
519___72b585c5e37043c7b3cdef7d152d62ed.mp4,rowing,480,270,227,30,7.57,,1,0,,1,0,,0,1,,1,0,
5225___517f11d82d2d4fa49da32e5a26aad816.mp4,rowing,480,270,463,30,15.43,,1,0,,1,0,,0,1,,1,0,
5260___b631350a151549088aba4d6c13976b4c.mp4,rowing,480,270,521,30,17.37,,1,0,,1,0,,1,0,,1,0,
5289___051f31b74de04efc950c10ae224f05fe.mp4,rowing,270,480,487,30,16.23,,0,1,,0,1,,0,1,,1,0,
5396___98611c175e234b1ba7e4abd8dfe42bae.mp4,rowing,480,270,278,30,9.27,,1,0,,0,1,,1,0,,1,0,
5558___6b44153cb3d5448e9e6656430db481b7.mp4,rowing,480,270,503,30,16.77,,1,0,,1,0,,0,1,,1,0,
5625___01505208517f44e88aed3ff8d163a270.mp4,rowing,480,270,303,30,10.10,,1,0,,0,1,,1,0,,1,0,
593___80bbea32684b41ef9d7519a1384d17f3.mp4,rowing,480,270,301,30,10.03,,1,0,,1,0,,0,1,,1,0,
5947___332f40e555364279b27e3cce1cb3aa2a.mp4,rowing,480,270,58,30,1.93,,0,0,,1,0,,1,0,,1,0,
5958___2e30996bae1640f69378a0436344435f.mp4,rowing,480,360,349,30,11.63,,0,0,,1,0,,1,0,,1,0,
600___fffc7c37283a405190cf8732ef27c3b0.mp4,rowing,480,270,377,30,12.57,,1,0,,1,0,,1,0,,1,0,
6044___c7dff5ea51f14b798dc41dc86204cc03.mp4,rowing,480,270,238,30,7.93,,1,0,,0,1,,0,1,,0,1,
6115___83e7b971161749e8b33ddb10a03500cc.mp4,rowing,480,270,338,30,11.27,,1,0,,1,0,,1,0,,1,0,
6221___f22ff09aaad442f1b4a58c6226ef7333.mp4,rowing,480,270,326,30,10.87,,0,0,,0,1,,1,0,,1,0,
6425___b558a19bc0e04de393c6b095f98f44e5.mp4,rowing,480,270,354,30,11.80,,1,0,,1,0,,0,1,,0,1,
6515___9bb33689e55e4a6b8835fbc7ad1f17c5.mp4,rowing,480,270,297,30,9.90,,0,0,,1,0,,1,0,,1,0,
6588___886fbf695fd7459494cd3bf358075008.mp4,rowing,480,270,383,30,12.77,,1,0,,1,0,,1,0,,0,1,
6623___43cd46b8af8249d988017c885beab0ff.mp4,rowing,480,270,682,30,22.73,,0,0,,1,0,,1,0,,1,0,
669___3d843cf1492e47e180a778c52437fd4c.mp4,rowing,480,270,334,30,11.13,,0,0,,1,0,,1,0,,0,1,
6737___4171b1cd5ed1426283438cf38721ddf9.mp4,rowing,480,270,363,30,12.10,,1,0,,1,0,,1,0,,1,0,
6805___f50c7ead27ca4f7b8eba35dee9bb1c41.mp4,rowing,480,270,307,30,10.23,,0,0,,0,1,,1,0,,0,1,
6898___5c0bfa09a82e42abbf7e0312a6f34695.mp4,rowing,480,270,580,30,19.33,,1,0,,1,0,,1,0,,1,0,
6900___acfe1737cc05422ea8a2bc7736f74c9a.mp4,rowing,480,270,322,30,10.73,,0,0,,1,0,,1,0,,1,0,
7037___d46700bbab0f45adb35a02a2856f3a73.mp4,rowing,480,270,643,30,21.43,,0,0,,1,0,,0,1,,1,0,
7234___5e986f9a83874a9dbff6d5c284d0ed24.mp4,rowing,480,270,365,30,12.17,,1,0,,0,1,,0,1,,1,0,
7279___c1e6e674641741b99fb450b64bc727da.mp4,rowing,480,270,275,30,9.17,,1,0,,0,1,,1,0,,1,0,
733___77210cf028b8427b8b3439e9b27ccdf8.mp4,rowing,480,270,874,30,29.13,,0,0,,1,0,,0,1,,1,0,
7404___a43d1ee3ebd443d59e7a1c8f4885954b.mp4,rowing,480,270,396,30,13.20,,1,0,,1,0,,1,0,,1,0,
7420___b60e161463b44d10931b0f5776934011.mp4,rowing,480,270,247,30,8.23,,1,0,,1,0,,0,1,,1,0,
7488___f5c49831aa584ebd9c0e162ceca95610.mp4,rowing,480,270,649,30,21.63,,0,0,,0,1,,1,0,,0,1,
748___91c00bcb4ac4443aa1beabf7ac06f7eb.mp4,rowing,270,480,689,30,22.97,,0,1,,1,0,,1,0,,1,0,
7502___e87d6c117de54d2ab5b418220fc37154.mp4,rowing,480,270,797,30,26.57,,0,0,,0,1,,0,1,,1,0,
7713___a58682b1ba114bb2a801648bf4f9c5fa.mp4,rowing,480,270,305,30,10.17,,1,0,,0,1,,1,0,,1,0,
7993___78cfd15fab0e436b9b578c500f3282e2.mp4,rowing,480,270,404,30,13.47,,1,0,,1,0,,0,1,,1,0,
8154___168fb54e4d0a4578bc8d4f182bf3b3a2.mp4,rowing,480,270,360,30,12.00,,1,0,,1,0,,1,0,,1,0,
8171___e7ef021fae8a4308b8057a1ddd20a3b9.mp4,rowing,480,270,831,30,27.70,,0,0,,0,1,,1,0,,1,0,
82___ad1d27601d704025aef5d15b0dd31dd6.mp4,rowing,480,270,389,30,12.97,,1,0,,0,1,,1,0,,1,0,
8394___167e0ed9686249eaa9ee49016c8efcb1.mp4,rowing,480,270,339,30,11.30,,1,0,,1,0,,1,0,,0,1,
853___c5f8f9bbb99e4bff85661bd08a0817c1.mp4,rowing,480,270,391,30,13.03,,1,0,,0,1,,1,0,,1,0,
8818___32913804b9974ca49645d1cda57ffa8a.mp4,rowing,480,270,583,30,19.43,,1,0,,1,0,,1,0,,1,0,
8842___b556b75eb8234cd38ecae0ea6c1e9b78.mp4,rowing,480,270,327,30,10.90,,0,0,,0,1,,0,1,,1,0,
8852___1ff80254e0f84aaaa38f53a70abe7744.mp4,rowing,480,270,845,30,28.17,,0,0,,1,0,,1,0,,1,0,
8913___5a14f2ca1da7438ea6bb100c93439bcc.mp4,rowing,480,270,346,30,11.53,,1,0,,1,0,,1,0,,1,0,
8955___35bb7a00a7874145ac9c604d3ab80d76.mp4,rowing,480,270,730,30,24.33,,0,0,,1,0,,0,1,,1,0,
9110___d1f3d1c5399741e4868f1199ef0a1387.mp4,rowing,480,270,308,30,10.27,,1,0,,0,1,,1,0,,1,0,
9148___97d04f429adc44b8a040c2a2b64b725b.mp4,rowing,480,270,880,30,29.33,,0,0,,1,0,,0,1,,0,1,
9263___50bfacd478c941f19258932d99a67764.mp4,rowing,480,270,823,30,27.43,,0,0,,0,1,,0,1,,0,1,
9689___fd59b489d6db4d52a245184a8aa1894c.mp4,rowing,480,270,724,30,24.13,,0,0,,1,0,,1,0,,0,1,
9767___d4e7529fbf8b4967b915f76213285e44.mp4,rowing,480,270,553,30,18.43,,1,0,,1,0,,0,1,,1,0,
9924___88c032478ccb4f608d80b15682771dcd.mp4,rowing,480,270,457,30,15.23,,1,0,,0,1,,1,0,,0,1,
10038___2c4dd7913c86457cae175b1559d3ffd9.mp4,running,270,480,255,30,8.50,,0,1,,1,0,,1,0,,0,1,
10264___4d82bc86f24943d1bd9ec7c13310510a.mp4,running,270,480,512,30,17.07,,0,1,,1,0,,1,0,,1,0,
10318___a81e23b7f7e14a649e9c30f42e3d78ee.mp4,running,270,480,208,30,6.93,,1,1,,1,0,,1,0,,1,0,
10465___2a56f191afcb453fa334f35f38801f8c.mp4,running,270,480,687,30,22.90,,0,1,,0,1,,1,0,,1,0,
10547___69dcf1d900444830b792d8c7cfce246b.mp4,running,480,270,254,30,8.47,,0,0,,0,1,,1,0,,0,1,
10564___9be4f08c6fbd4cd39b0c143cb986d1cd.mp4,running,270,480,238,30,7.93,,0,1,,1,0,,1,0,,1,0,
1065___02d49072253e4ee2a11c9261d1ec6663.mp4,running,270,480,217,30,7.23,,1,1,,1,0,,0,1,,1,0,
106___0205f35e2fad42b1bd11ef4aefb22670.mp4,running,270,480,218,30,7.27,,1,1,,0,1,,0,1,,0,1,
1100___21eff8eb7df94e4583c034719babf846.mp4,running,360,480,318,30,10.60,,1,1,,1,0,,1,0,,1,0,
1239___bf5840ed613c4feba32194ad55e17873.mp4,running,480,270,255,30,8.50,,1,0,,0,1,,1,0,,0,1,
1320___9358dac693ce4380aba1ace318a6edb0.mp4,running,480,270,758,30,25.27,,0,0,,1,0,,1,0,,1,0,
1327___1c325edb33a44d75b3e6181773491279.mp4,running,270,480,135,30,4.50,,1,1,,1,0,,1,0,,1,0,
1379___7e8f7151eef94afb897561145911468e.mp4,running,480,270,639,30,21.30,,0,0,,1,0,,1,0,,1,0,
137___e6fffd316d8741eba910d7c4bb039ae4.mp4,running,480,270,199,30,6.63,,1,0,,0,1,,1,0,,1,0,
1389___b26d1f5e123348e09cbe75ad86acd380.mp4,running,270,480,809,30,26.97,,0,1,,1,0,,1,0,,1,0,
1406___80574d80de7a48de94c86aa918d21e0a.mp4,running,360,480,205,30,6.83,,1,1,,1,0,,1,0,,1,0,
1487___2a6cc53c339d4867b05ad664569a836c.mp4,running,270,480,208,30,6.93,,1,1,,1,0,,0,1,,1,0,
1634___6eff04c37dd0408ebc72ad999d25ef03.mp4,running,480,270,363,30,12.10,,0,0,,1,0,,1,0,,1,0,
17127___def47436ba8b45e7a25fc74fa4c1700c.mp4,running,270,480,1355,30,45.17,,0,1,,1,0,,1,0,,1,0,
1764___3b3ffd8be99e49d0a4e1ed4eca38e35a.mp4,running,480,270,232,30,7.73,,1,0,,1,0,,0,1,,1,0,
2032___ee857b7c0af74cd797cf7d3210f48e83.mp4,running,270,480,256,30,8.53,,1,1,,0,1,,1,0,,1,0,
20481___1a37d71ee4ff4ab5be57835350cad158.mp4,running,270,480,1306,30,43.53,,0,1,,1,0,,0,1,,0,1,
2089___656d636b23304637909faff6031b7a2f.mp4,running,270,480,286,30,9.53,,1,1,,0,1,,1,0,,1,0,
2199___6b5e51fd351a407d9b06b12ac5e9e7c7.mp4,running,270,480,240,30,8.00,,1,1,,1,0,,0,1,,0,1,
2216___fe3f2d8b8cd34191b3c0fefc0ac21383.mp4,running,270,480,306,30,10.20,,0,1,,0,1,,0,1,,1,0,
2393___e0ef15279331426d8b7f29f5899aa93e.mp4,running,480,270,930,30,31.00,,0,0,,1,0,,1,0,,1,0,
24109___24fb0a24d193447db0f484b0944b4a55.mp4,running,270,480,811,30,27.03,,0,1,,1,0,,1,0,,1,0,
2466___8ec28eccb79b41019af788544586b773.mp4,running,480,270,331,30,11.03,,1,0,,0,1,,1,0,,1,0,
24671___25c2614c35c049e3a45fee48a2e53e63.mp4,running,480,270,1009,30,33.63,,0,0,,1,0,,1,0,,1,0,
2498___fac0c3dfae644f738f5e563deb54d523.mp4,running,480,270,724,30,24.13,,0,0,,0,1,,0,1,,1,0,
26024___f4f8876b3e49418f8445a389f533b105.mp4,running,480,270,1230,30,41.00,,0,0,,0,1,,1,0,,0,1,
26780___e2c0278191684908bcdb2c135d87fada.mp4,running,480,270,828,30,27.60,,0,0,,1,0,,0,1,,1,0,
2696___588dfb3143e84a91977255c72a16eab3.mp4,running,270,480,133,30,4.43,,1,1,,0,1,,1,0,,1,0,
2701___780df6e01f9045e7bab79a6a557966e8.mp4,running,270,480,322,30,10.73,,1,1,,1,0,,0,1,,1,0,
27139___2527ae9f26494d5dae5527f655526bc5.mp4,running,480,270,949,30,31.63,,0,0,,0,1,,1,0,,1,0,
27485___03435311f6804eb19c774586fcd9c17e.mp4,running,480,360,578,30,19.27,,0,0,,1,0,,1,0,,1,0,
2824___f7e6be1ae638458c93e0a837cbf9f64d.mp4,running,270,480,386,30,12.87,,0,1,,1,0,,0,1,,0,1,
28406___77ee6c850b3d45039bb0e86a645b27aa.mp4,running,270,480,779,30,25.97,,0,1,,0,1,,0,1,,1,0,
30323___8ddce71fe6274934910f8b3820082e82.mp4,running,480,270,775,30,25.83,,0,0,,1,0,,1,0,,0,1,
30761___51d51b163fe5432496d674607bab786d.mp4,running,480,270,1375,30,45.83,,0,0,,1,0,,1,0,,1,0,
3188___7e596b7b34a44ad9a57f0b70b2fb9f97.mp4,running,270,480,192,30,6.40,,0,1,,1,0,,1,0,,0,1,
3191___d3c3aa576afa40d39af2887b60bd6fa7.mp4,running,270,480,326,30,10.87,,1,1,,1,0,,0,1,,1,0,
3197___975e4d3f691244ee8b7c9c25f80b70d4.mp4,running,270,480,211,30,7.03,,1,1,,0,1,,0,1,,0,1,
3285___911b309c9c354d5ebfd7076c169ff072.mp4,running,480,360,220,30,7.33,,1,0,,1,0,,1,0,,1,0,
345___24e3e6b31ad9429ba647521d0c0824d8.mp4,running,480,270,164,30,5.47,,1,0,,1,0,,0,1,,0,1,
3540___cb8f9c6af2f14bdc9b6d986ee25a3f26.mp4,running,480,360,359,30,11.97,,0,0,,0,1,,0,1,,1,0,
3549___b68d04fc1f0041e9bdffcc919a869032.mp4,running,270,480,198,30,6.60,,0,1,,1,0,,1,0,,0,1,
3610___dae52baa631b45849ff21f5058770696.mp4,running,270,480,134,30,4.47,,1,1,,1,0,,1,0,,1,0,
361___fddab5db81b846b592e6d4d4590f56a0.mp4,running,270,480,351,30,11.70,,1,1,,1,0,,1,0,,0,1,
3701___cce822c418e2419abd872ae252b3ef5d.mp4,running,270,480,410,30,13.67,,0,1,,1,0,,1,0,,0,1,
3917___0728c63256e3468c91a2f9610a8e5418.mp4,running,480,270,115,30,3.83,,0,0,,1,0,,1,0,,1,0,
3996___a92eb179debc4cd087c82e401c89a6ed.mp4,running,480,270,1486,30,49.53,,0,0,,1,0,,1,0,,0,1,
40826___e6478c3dfbf3478ea5ec21b0af0f14a6.mp4,running,270,480,938,30,31.27,,0,1,,1,0,,1,0,,0,1,
